交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2021/3/25,TXO,202109,18400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18400,賣權,-,-,-,-,0,3000,0,-,-,-,-,,一般
2021/3/25,TXO,202109,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18600,買權,-,-,-,-,0,61,33,-,-,-,-,,一般
2021/3/25,TXO,202109,18600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18600,賣權,-,-,-,-,0,3190,0,-,-,-,-,,一般
2021/3/25,TXO,202109,18600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18800,買權,-,-,-,-,0,51,5,-,-,-,-,,一般
2021/3/25,TXO,202109,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18800,賣權,-,-,-,-,0,3380,0,-,-,-,-,,一般
2021/3/25,TXO,202109,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19000,買權,39.5,41.5,39.5,39.5,9,42.5,13,41.5,50,119,39.5,,一般
2021/3/25,TXO,202109,19000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19000,賣權,-,-,-,-,0,3570,0,-,-,-,-,,一般
2021/3/25,TXO,202109,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19200,買權,35,35,35,35,2,35,24,30,55,96,35,,一般
2021/3/25,TXO,202109,19200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19200,賣權,-,-,-,-,0,3760,0,-,-,-,-,,一般
2021/3/25,TXO,202109,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19400,買權,-,-,-,-,0,32.5,41,-,-,-,-,,一般
2021/3/25,TXO,202109,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19400,賣權,-,-,-,-,0,3950,0,-,-,-,-,,一般
2021/3/25,TXO,202109,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19600,買權,-,-,-,-,0,30.5,4,-,-,-,-,,一般
2021/3/25,TXO,202109,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19600,賣權,-,-,-,-,0,4150,0,-,-,-,-,,一般
2021/3/25,TXO,202109,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19800,買權,29.5,29.5,28,28,34,28,340,18.5,30,80,27.5,,一般
2021/3/25,TXO,202109,19800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,19800,賣權,-,-,-,-,0,4350,0,-,-,-,-,,一般
2021/3/25,TXO,202109,19800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,12800,買權,-,-,-,-,0,2780,0,-,-,-,-,,一般
2021/3/25,TXO,202112,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,12800,賣權,318,318,318,318,2,318,103,303,335,340,273,,一般
2021/3/25,TXO,202112,12800,賣權,304,311,304,311,2,-,-,305,350,340,273,,盤後
2021/3/25,TXO,202112,13000,買權,-,-,-,-,0,2610,0,-,-,-,-,,一般
2021/3/25,TXO,202112,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13000,賣權,350,350,350,350,1,350,13,210,360,372,315,,一般
2021/3/25,TXO,202112,13000,賣權,350,370,350,370,2,-,-,155,990,372,315,,盤後
2021/3/25,TXO,202112,13200,買權,-,-,-,-,0,2450,0,-,-,-,-,,一般
2021/3/25,TXO,202112,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13200,賣權,-,-,-,-,0,389,6,-,-,-,-,,一般
2021/3/25,TXO,202112,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13400,買權,-,-,-,-,0,2290,0,-,-,-,-,,一般
2021/3/25,TXO,202112,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13400,賣權,-,-,-,-,0,432,0,-,-,-,-,,一般
2021/3/25,TXO,202112,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13600,買權,-,-,-,-,0,2140,0,-,-,-,-,,一般
2021/3/25,TXO,202112,13600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13600,賣權,-,-,-,-,0,478,1,-,-,-,-,,一般
2021/3/25,TXO,202112,13600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13800,買權,-,-,-,-,0,1990,0,-,-,-,-,,一般
2021/3/25,TXO,202112,13800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,13800,賣權,-,-,-,-,0,530,12,-,-,-,-,,一般
2021/3/25,TXO,202112,13800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14000,買權,-,-,-,-,0,1850,2,-,-,-,-,,一般
2021/3/25,TXO,202112,14000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14000,賣權,-,-,-,-,0,585,4,-,-,-,-,,一般
2021/3/25,TXO,202112,14000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14200,買權,-,-,-,-,0,1710,4,-,-,-,-,,一般
2021/3/25,TXO,202112,14200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14200,賣權,-,-,-,-,0,640,0,-,-,-,-,,一般
2021/3/25,TXO,202112,14200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14400,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
2021/3/25,TXO,202112,14400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14400,賣權,730,730,730,730,5,705,0,680,705,730,660,,一般
2021/3/25,TXO,202112,14400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14600,買權,-,-,-,-,0,1430,0,-,-,-,-,,一般
2021/3/25,TXO,202112,14600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14600,賣權,760,760,760,760,1,760,12,730,775,760,695,,一般
2021/3/25,TXO,202112,14600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14800,買權,-,-,-,-,0,1310,1,-,-,-,-,,一般
2021/3/25,TXO,202112,14800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,14800,賣權,-,-,-,-,0,835,0,-,-,-,-,,一般
2021/3/25,TXO,202112,14800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15000,買權,-,-,-,-,0,1190,11,-,-,-,-,,一般
2021/3/25,TXO,202112,15000,買權,1150,1150,1150,1150,5,-,-,0.6,-,1350,1150,,盤後
2021/3/25,TXO,202112,15000,賣權,-,-,-,-,0,920,11,-,-,-,-,,一般
2021/3/25,TXO,202112,15000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15200,買權,-,-,-,-,0,1080,11,-,-,-,-,,一般
2021/3/25,TXO,202112,15200,買權,1040,1040,1040,1040,5,-,-,0.6,-,1240,1040,,盤後
2021/3/25,TXO,202112,15200,賣權,-,-,-,-,0,1010,1,-,-,-,-,,一般
2021/3/25,TXO,202112,15200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15400,買權,-,-,-,-,0,975,12,-,-,-,-,,一般
2021/3/25,TXO,202112,15400,買權,950,950,940,940,6,-,-,645,-,1100,925,,盤後
2021/3/25,TXO,202112,15400,賣權,-,-,-,-,0,1100,22,-,-,-,-,,一般
2021/3/25,TXO,202112,15400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15600,買權,-,-,-,-,0,880,3,-,-,-,-,,一般
2021/3/25,TXO,202112,15600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15600,賣權,-,-,-,-,0,1200,11,-,-,-,-,,一般
2021/3/25,TXO,202112,15600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15800,買權,-,-,-,-,0,785,2,-,-,-,-,,一般
2021/3/25,TXO,202112,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,15800,賣權,-,-,-,-,0,1310,0,-,-,-,-,,一般
2021/3/25,TXO,202112,15800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16000,買權,655,700,645,700,3,700,14,665,720,780,645,,一般
2021/3/25,TXO,202112,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16000,賣權,-,-,-,-,0,1420,1,-,-,-,-,,一般
2021/3/25,TXO,202112,16000,賣權,1450,1450,1450,1450,1,-,-,1,-,1450,1450,,盤後
2021/3/25,TXO,202112,16200,買權,-,-,-,-,0,620,4,-,-,-,-,,一般
2021/3/25,TXO,202112,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16200,賣權,-,-,-,-,0,1540,0,-,-,-,-,,一般
2021/3/25,TXO,202112,16200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16400,買權,-,-,-,-,0,545,6,-,-,-,-,,一般
2021/3/25,TXO,202112,16400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16400,賣權,-,-,-,-,0,1670,0,-,-,-,-,,一般
2021/3/25,TXO,202112,16400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16600,買權,-,-,-,-,0,477,0,-,-,-,-,,一般
2021/3/25,TXO,202112,16600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16600,賣權,-,-,-,-,0,1800,0,-,-,-,-,,一般
2021/3/25,TXO,202112,16600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,16800,買權,382,415,382,415,2,415,15,389,430,520,382,,一般
2021/3/25,TXO,202112,16800,買權,403,403,403,403,1,-,-,391,-,520,403,,盤後
2021/3/25,TXO,202112,16800,賣權,-,-,-,-,0,1930,0,-,-,-,-,,一般
2021/3/25,TXO,202112,16800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17000,買權,-,-,-,-,0,364,2,-,-,-,-,,一般
2021/3/25,TXO,202112,17000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17000,賣權,-,-,-,-,0,2080,0,-,-,-,-,,一般
2021/3/25,TXO,202112,17000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17200,買權,-,-,-,-,0,317,1,-,-,-,-,,一般
2021/3/25,TXO,202112,17200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17200,賣權,-,-,-,-,0,2230,0,-,-,-,-,,一般
2021/3/25,TXO,202112,17200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17400,買權,-,-,-,-,0,275,1,-,-,-,-,,一般
2021/3/25,TXO,202112,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17400,賣權,-,-,-,-,0,2390,0,-,-,-,-,,一般
2021/3/25,TXO,202112,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17600,買權,-,-,-,-,0,238,2,-,-,-,-,,一般
2021/3/25,TXO,202112,17600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17600,賣權,-,-,-,-,0,2550,10,-,-,-,-,,一般
2021/3/25,TXO,202112,17600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17800,買權,-,-,-,-,0,205,8,-,-,-,-,,一般
2021/3/25,TXO,202112,17800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,17800,賣權,-,-,-,-,0,2720,0,-,-,-,-,,一般
2021/3/25,TXO,202112,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18000,買權,162,175,162,175,4,175,15,161,178,234,162,,一般
2021/3/25,TXO,202112,18000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18000,賣權,-,-,-,-,0,2890,0,-,-,-,-,,一般
2021/3/25,TXO,202112,18000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18200,買權,-,-,-,-,0,153,20,-,-,-,-,,一般
2021/3/25,TXO,202112,18200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18200,賣權,-,-,-,-,0,3060,0,-,-,-,-,,一般
2021/3/25,TXO,202112,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18400,買權,-,-,-,-,0,134,12,-,-,-,-,,一般
2021/3/25,TXO,202112,18400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18400,賣權,-,-,-,-,0,3240,0,-,-,-,-,,一般
2021/3/25,TXO,202112,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18600,買權,-,-,-,-,0,117,0,-,-,-,-,,一般
2021/3/25,TXO,202112,18600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18600,賣權,-,-,-,-,0,3420,0,-,-,-,-,,一般
2021/3/25,TXO,202112,18600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18800,買權,-,-,-,-,0,102,1,-,-,-,-,,一般
2021/3/25,TXO,202112,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,18800,賣權,-,-,-,-,0,3610,0,-,-,-,-,,一般
2021/3/25,TXO,202112,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19000,買權,89,89,89,89,1,89,1,77,108,89,89,,一般
2021/3/25,TXO,202112,19000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19000,賣權,-,-,-,-,0,3790,0,-,-,-,-,,一般
2021/3/25,TXO,202112,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19200,買權,-,-,-,-,0,79,0,-,-,-,-,,一般
2021/3/25,TXO,202112,19200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19200,賣權,-,-,-,-,0,3980,0,-,-,-,-,,一般
2021/3/25,TXO,202112,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19400,買權,-,-,-,-,0,71,0,-,-,-,-,,一般
2021/3/25,TXO,202112,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19400,賣權,-,-,-,-,0,4170,0,-,-,-,-,,一般
2021/3/25,TXO,202112,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19600,買權,63,63,63,63,1,63,12,51,70,89,49,,一般
2021/3/25,TXO,202112,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202112,19600,賣權,-,-,-,-,0,4360,0,-,-,-,-,,一般
2021/3/25,TXO,202112,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
